# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Mar 12 18:57:23 MSK 2020 [seed=1584028601078]
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
180000	-31446.183681899452	160.61415377479213	-31606.797835674246	0.01162680019328841	0.07383622181677423	0.01940715097121239	26.651258327617725	0.31542184880649954	0.309171790887766	0.131165366647555	0.24424099365817928	1.0	1.0	-31606.797835674246	0.0	160.97282848233516
181000	-31449.868843433593	167.7041641798544	-31617.573007613446	0.011804995510034019	0.07010242629015741	0.014619538407131046	35.432208361427904	0.31542184880649954	0.309171790887766	0.131165366647555	0.24424099365817928	1.0	1.0	-31617.573007613446	0.0	168.50636888254027
182000	-31454.361196545084	165.42196478314423	-31619.78316132823	0.012379555920458614	0.0729853455378192	0.015211043088576353	35.432208361427904	0.3205653589547058	0.3095054867546647	0.13083167078065627	0.23909748350997304	1.0	1.0	-31619.78316132823	0.0	166.26383228775694
183000	-31460.84925845464	158.74395664252827	-31619.593215097168	0.012135664115856365	0.0760588465084625	0.021619254263431628	35.09407717885876	0.3165949849790206	0.3070057315565077	0.13270827881298639	0.24369100465148516	1.0	1.0	-31619.593215097168	0.0	159.91207015429626
184000	-31454.781086268096	161.47661784649114	-31616.25770411459	0.011941120363662305	0.07502806507242941	0.016487159932204398	31.57131145212846	0.3137941946075496	0.3098065219279787	0.13270827881298639	0.24369100465148516	1.0	1.0	-31616.25770411459	0.0	162.0983437214059
185000	-31455.723576757566	164.83255653975053	-31620.556133297316	0.011401021680319166	0.07103004557701917	0.014741361057933819	31.384732139970136	0.30306582190819337	0.31565259417123737	0.13759057926908394	0.24369100465148516	1.0	1.0	-31620.556133297316	0.0	165.3271391333884
186000	-31458.46403777496	164.06439736788053	-31622.52843514284	0.012170473145437802	0.07372715168272387	0.01735013654900856	29.23898877716871	0.3023752576279154	0.31565259417123737	0.1382811435493619	0.24369100465148516	1.0	1.0	-31622.52843514284	0.0	164.54183284959362
187000	-31448.40991395948	160.81328519555697	-31609.223199155036	0.01178345100897353	0.07430431418196987	0.01565963228424345	45.06024939888915	0.3023752576279154	0.3168883897325465	0.13534849010205546	0.2453878625374824	1.0	1.0	-31609.223199155036	0.0	162.33809653498767
188000	-31456.438581642426	163.1885592882149	-31619.62714093064	0.012424644852021834	0.07455113264607358	0.0133646374675302	35.39406530778981	0.31019964559352026	0.3168883897325465	0.1336299843789054	0.23928198029502762	1.0	1.0	-31619.62714093064	0.0	163.8981706626966
189000	-31450.303664449166	161.10487857606464	-31611.40854302523	0.011608209448325156	0.07398242823882493	0.018631900804484167	35.01138740207896	0.3112397577097459	0.3168883897325465	0.13258987226267976	0.23928198029502762	1.0	1.0	-31611.40854302523	0.0	162.11806371200444
190000	-31445.719790551368	160.67386838307527	-31606.39365893444	0.01211374878870201	0.07374993162564339	0.012711123210863706	31.989485459889934	0.3147805716793691	0.3107084556911616	0.13258987226267976	0.24192110036678927	1.0	1.0	-31606.39365893444	0.0	161.06935500359032
191000	-31457.58582061108	161.39383814700216	-31618.979658758082	0.011625671602902461	0.07378027333976414	0.01787477630172477	30.716797855627743	0.3132922358321733	0.31045885899826764	0.13273933397520632	0.24350957119435251	1.0	1.0	-31618.979658758082	0.0	162.02611033734814
192000	-31447.011393422577	159.57273468646034	-31606.584128109036	0.012173469814317092	0.0767009199259381	0.014397225370314673	39.395956149258055	0.3142837067947425	0.31045885899826764	0.13273933397520632	0.24251810023178336	1.0	1.0	-31606.584128109036	0.0	160.6435126312066
193000	-31453.77236569989	161.98528124887306	-31615.75764694876	0.011054076622451175	0.07245123342056166	0.0183617551365338	39.395956149258055	0.3142837067947425	0.31045885899826764	0.13273933397520632	0.24251810023178336	1.0	1.0	-31615.75764694876	0.0	163.29929366451523
194000	-31462.60448088985	160.0279306919102	-31622.632411581762	0.012008864727966265	0.07624269788546188	0.014646201774259925	37.5192377182363	0.31563910855082067	0.3123148066942038	0.13121023074843904	0.2408358540065363	1.0	1.0	-31622.632411581762	0.0	160.98428727573014
195000	-31451.27702705051	160.09195509529894	-31611.36898214581	0.012138756822529625	0.07436488543736033	0.019411569849583355	40.90686929907685	0.30753582904347526	0.30888024224403854	0.13737541264476918	0.24620851606771685	1.0	1.0	-31611.36898214581	0.0	161.56405350093996
196000	-31460.708945152764	156.1054915824194	-31616.814436735185	0.012937956699265129	0.08068918709068638	0.020968131136334157	26.54440763820892	0.3085243001361111	0.3072544874448018	0.13638694155213335	0.24783427086695356	1.0	1.0	-31616.814436735185	0.0	156.53164699216774
197000	-31443.4211410255	160.421908910492	-31603.843049935993	0.012590765612978366	0.07516334821713477	0.016674102198878184	39.373482674980174	0.3149738924107691	0.312466300638021	0.12975532732432682	0.24280447962688287	1.0	1.0	-31603.843049935993	0.0	161.6379611860883
198000	-31447.078566871663	159.4741724478683	-31606.552739319533	0.0120537831348783	0.07533622075261787	0.015440714277712259	39.373482674980174	0.3149738924107691	0.312466300638021	0.13830860600706688	0.2342512009441428	1.0	1.0	-31606.552739319533	0.0	160.6133757792956
199000	-31458.567389436877	158.35788902872213	-31616.9252784656	0.011462210765284595	0.07479782337671738	0.015530631609483128	50.921650796464974	0.3067506117140771	0.312466300638021	0.13830860600706688	0.24247448164083482	1.0	1.0	-31616.9252784656	0.0	160.22126730945837
200000	-31442.43392306718	157.11412151301138	-31599.54804458019	0.011365426232934779	0.07600804771001171	0.019486924813827678	39.39018732854309	0.3090348096747709	0.31069300576603975	0.13773400523132584	0.24253817932786323	1.0	1.0	-31599.54804458019	0.0	158.48721065069742
201000	-31458.0993437367	162.35115250920853	-31620.450496245907	0.012129989163528091	0.07468966527641457	0.016188659367425508	33.30049403384731	0.315035279517444	0.31286515145779864	0.13775903550717228	0.23434053351758485	1.0	1.0	-31620.450496245907	0.0	163.09252854452677
202000	-31451.515017716312	161.53982845678203	-31613.054846173094	0.012288736171080356	0.07512524642425773	0.015771619934792	39.45345509266641	0.31298790338197646	0.3138297887928066	0.13441351191219808	0.2387687959130186	1.0	1.0	-31613.054846173094	0.0	162.7057377630794
203000	-31437.653649258435	159.88266311315186	-31597.536312371587	0.011713096605555258	0.07400319910603813	0.015163083828485887	35.692588276385905	0.31180375902062574	0.30693447362259113	0.13441351191219808	0.24684825544458486	1.0	1.0	-31597.536312371587	0.0	160.7407434408225
204000	-31450.16303361829	157.94240628773107	-31608.10543990602	0.011871335014358298	0.0738448592810346	0.022234234431706867	42.25772461013382	0.3093891447828402	0.3136534679541833	0.13441351191219808	0.2425438753507782	1.0	1.0	-31608.10543990602	0.0	159.63947175230197
205000	-31450.56144506864	158.99054243328115	-31609.551987501924	0.012124640777388646	0.0755336457607199	0.014527405689331791	37.61423924324181	0.3093891447828402	0.3112163003155204	0.13441351191219808	0.24498104298944115	1.0	1.0	-31609.551987501924	0.0	159.94553408701566
206000	-31455.198429761615	162.0962911305525	-31617.29472089217	0.01168492308261299	0.07354155074446117	0.015375827123495656	32.953420062016114	0.3093891447828402	0.3107145052397352	0.13491530698798324	0.24498104298944115	1.0	1.0	-31617.29472089217	0.0	162.75890990720924
207000	-31457.96885184697	159.20361236254217	-31617.172464209514	0.011307175916472696	0.07433537761737767	0.020798542450576205	32.953420062016114	0.3093891447828402	0.3118115849653805	0.13491530698798324	0.24388396326379588	1.0	1.0	-31617.172464209514	0.0	160.16831744006362
208000	-31456.780850855317	158.34251111428887	-31615.123361969607	0.011288885117409837	0.07508378066055917	0.015887766814229543	37.57082518921478	0.30719157923223117	0.31130836333740125	0.1355407878217134	0.24595926960865394	1.0	1.0	-31615.123361969607	0.0	159.38391892998777
209000	-31455.002275870233	156.63744570417668	-31611.63972157441	0.01248802109455053	0.08008392575307113	0.017651925470957987	46.35348877280067	0.3079626341813711	0.31130836333740125	0.1355407878217134	0.24518821465951401	1.0	1.0	-31611.63972157441	0.0	158.3614194842929
210000	-31453.841128889926	160.61096552110493	-31614.45209441103	0.011027056618585235	0.07431775069442197	0.016763253623809416	26.3497012883671	0.313906995797408	0.30893738548344674	0.13766167086999445	0.2394939478491506	1.0	1.0	-31614.45209441103	0.0	160.79522432216305
211000	-31445.602085741917	162.05043595623383	-31607.65252169815	0.011045670149621467	0.06995111927814526	0.017714935458236998	38.071723486890114	0.3182390915010199	0.31314053898368965	0.13345851736975148	0.2351618521455387	1.0	1.0	-31607.65252169815	0.0	163.23626293998404
212000	-31448.95272091108	162.42322813144102	-31611.37594904252	0.011100635095469115	0.07234734121497464	0.014710591535246106	36.27755989482007	0.31657302428686707	0.3128312687422776	0.13543385482531636	0.2351618521455387	1.0	1.0	-31611.37594904252	0.0	163.29414310843194
213000	-31447.574491980155	164.05685988432512	-31611.63135186448	0.01158101300264431	0.07116777930713152	0.013145200875792101	30.266639251190355	0.31156906194723255	0.3162068727373486	0.1311051700205253	0.24111889529489333	1.0	1.0	-31611.63135186448	0.0	164.34419314297196
214000	-31446.05932070007	160.83254738437955	-31606.89186808445	0.012621875772856747	0.07657507248719421	0.01674908688566693	36.520266758759384	0.3132065494806214	0.3145693852039598	0.1311051700205253	0.24111889529489333	1.0	1.0	-31606.89186808445	0.0	161.85097856599157
215000	-31445.780152025076	161.499048007113	-31607.27920003219	0.01138379993630105	0.07206525415824404	0.013399281946150534	41.00627857555406	0.31737622924288134	0.3145693852039598	0.1311051700205253	0.23694921553263337	1.0	1.0	-31607.27920003219	0.0	162.60711906561653
216000	-31455.376944627966	160.3560869655542	-31615.73303159352	0.011746412077081955	0.07362694501013073	0.020039810988232033	38.46131133710327	0.315227521051141	0.3095853371955015	0.1382379262207239	0.23694921553263337	1.0	1.0	-31615.73303159352	0.0	161.69263922988617
217000	-31446.176384991802	159.84485223497032	-31606.021237226774	0.012051662510258439	0.07607990717074949	0.01833540449506313	40.76900511913313	0.31469129720271	0.30668208335181957	0.1324218080163256	0.24620481142914463	1.0	1.0	-31606.021237226774	0.0	161.25068504471605
218000	-31445.256460343226	160.85357732677178	-31606.110037669998	0.012519771226469802	0.0765828219758256	0.0166676454537321	38.441741991033076	0.31285020914063	0.30852317141389957	0.1324218080163256	0.24620481142914463	1.0	1.0	-31606.110037669998	0.0	162.00450629480287
219000	-31444.766978920306	162.91742320448307	-31607.68440212479	0.011597846197058694	0.07146477254490188	0.016655689854894656	39.44415291888561	0.3226284604019946	0.3093129097374444	0.1324218080163256	0.23563682184423512	1.0	1.0	-31607.68440212479	0.0	164.13723278340757
220000	-31453.69482273612	159.61653891189738	-31613.31136164802	0.012258776222947597	0.07602537275851	0.017341055108125926	39.44415291888561	0.3097640810231703	0.3093129097374444	0.1324218080163256	0.2485012012230594	1.0	1.0	-31613.31136164802	0.0	160.87667341746686
221000	-31444.461710864955	159.50812203703148	-31603.969832901985	0.012707391503495598	0.07770102150236984	0.01477792273668359	39.44415291888561	0.31470688638643424	0.3093129097374444	0.1324218080163256	0.2435583958597955	1.0	1.0	-31603.969832901985	0.0	160.60831408496693
222000	-31449.34367152329	160.27769365284766	-31609.621365176135	0.011800426175720687	0.07418597363687222	0.017707918921959543	49.61611497237119	0.3128581841169655	0.31116161200691317	0.1324218080163256	0.2435583958597955	1.0	1.0	-31609.621365176135	0.0	162.19780446630952
223000	-31442.567652122973	159.10545677798203	-31601.673108900955	0.011739125822030452	0.07554164890583423	0.0135449316589987	42.42042732015394	0.3154910776921388	0.31223661321504165	0.13135810580609883	0.24091420328672045	1.0	1.0	-31601.673108900955	0.0	160.31749720413612
224000	-31442.64247425041	160.15031361981096	-31602.79278787022	0.012239612679506007	0.07596406603247281	0.016342788905558757	31.167449885913083	0.312776632051527	0.30875567536929166	0.13339071594960428	0.24507697662957684	1.0	1.0	-31602.79278787022	0.0	160.73021698470586
225000	-31438.070289144955	161.2081766653632	-31599.27846581032	0.011841424594310868	0.07406992863390231	0.015540162077087262	40.12328402624001	0.31088489267791636	0.30875567536929166	0.13528245532321495	0.24507697662957684	1.0	1.0	-31599.27846581032	0.0	162.40505066874155
226000	-31436.608925894292	161.24099273919748	-31597.84991863349	0.012038823002221739	0.07500125240419561	0.0175284510937014	36.494830217424415	0.31225497794763674	0.3073636693842677	0.13530437603851853	0.24507697662957684	1.0	1.0	-31597.84991863349	0.0	162.3030504869271
227000	-31441.291933709035	159.69646398690534	-31600.98839769594	0.011815911276247556	0.0737265583761042	0.019569859128314316	41.68767328073423	0.31225497794763674	0.3073636693842677	0.13530437603851853	0.24507697662957684	1.0	1.0	-31600.98839769594	0.0	161.2285144152515
228000	-31446.83407679201	161.10596926157677	-31607.940046053587	0.011582935819013495	0.07327762515295341	0.01962970323155821	33.60822505544191	0.31092586064321515	0.31449901364699784	0.13663349334294012	0.23794163236684665	1.0	1.0	-31607.940046053587	0.0	162.06405446352488
229000	-31446.67083955956	157.01314501151325	-31603.683984571075	0.012974546053267578	0.07983851492261701	0.014196198734418589	36.89197257794093	0.3085659098782425	0.3169301399681305	0.13420236702180743	0.2403015831318193	1.0	1.0	-31603.683984571075	0.0	157.89320299919916
230000	-31447.113766830975	157.42076417253182	-31604.534531003508	0.011233625181640563	0.07643371438604472	0.015185120440419957	42.22952395837504	0.3121526787404153	0.3169301399681305	0.13061559815963464	0.2403015831318193	1.0	1.0	-31604.534531003508	0.0	158.73467277332864
231000	-31436.50968707005	161.5559575680918	-31598.065644638144	0.011989620696282833	0.07248800179360497	0.015922090104049012	42.379123584405775	0.31266671291143855	0.3163013108996651	0.13061559815963464	0.24041637802926147	1.0	1.0	-31598.065644638144	0.0	162.9270061513335
232000	-31440.63628913035	159.66158796496154	-31600.297877095312	0.01196925496619644	0.07303869802378003	0.014483135067422735	38.407893449572285	0.31266671291143855	0.31240990910575356	0.13061559815963464	0.24430777982317303	1.0	1.0	-31600.297877095312	0.0	160.66965818046376
233000	-31439.86767242619	157.7515578982338	-31597.619230324424	0.011766155767756088	0.07479309361338482	0.019887931416679973	42.29695264782859	0.3140852166445006	0.31240990910575356	0.13061559815963464	0.24288927609011096	1.0	1.0	-31597.619230324424	0.0	159.339660774633
234000	-31436.42385911863	161.82989591778966	-31598.253755036418	0.01200986552656508	0.07389167429125144	0.01495959976007987	41.19336277595962	0.31663303166227325	0.31240990910575356	0.13061559815963464	0.24034146107233836	1.0	1.0	-31598.253755036418	0.0	163.06058342300787
235000	-31436.399123419287	163.07462989350083	-31599.473753312788	0.012117760390225555	0.07250418694535035	0.014278447173525905	38.068668896731474	0.3098447137021095	0.3107193166288729	0.13740391611979846	0.242032053549219	1.0	1.0	-31599.473753312788	0.0	164.04458421907844
236000	-31431.831881228303	160.06849637997828	-31591.900377608283	0.012956881390253442	0.07682095874139595	0.018317327727758532	36.19004816337907	0.30794182639363415	0.3134056212276626	0.13930680342827378	0.23934574895042932	1.0	1.0	-31591.900377608283	0.0	161.1522724774833
237000	-31440.755165493898	156.3129065485822	-31597.06807204248	0.011892893515887275	0.07601121122618126	0.018671358433714376	40.780769434997225	0.30794182639363415	0.3134056212276626	0.13930680342827378	0.23934574895042932	1.0	1.0	-31597.06807204248	0.0	157.7376847792182
238000	-31430.78779784752	162.74148229353548	-31593.529280141054	0.011693825668449951	0.07126167674370112	0.012378379960673147	33.12591396965779	0.30794182639363415	0.3169513661103445	0.13718722996018187	0.23791957753583923	1.0	1.0	-31593.529280141054	0.0	163.20082233721305
239000	-31435.482099460613	156.87014886031693	-31592.35224832093	0.012123505062759709	0.07797982003991154	0.017494608949648632	36.08203884844989	0.3160773848963858	0.31273889655333875	0.13326414101443598	0.23791957753583923	1.0	1.0	-31592.35224832093	0.0	157.9000319584162
240000	-31435.264901776995	156.29421420925124	-31591.559115986245	0.011690205085671174	0.07632139453381123	0.018891331446197125	42.42000678256465	0.31337083941898475	0.30509636092038955	0.1401938132753652	0.2413389863852603	1.0	1.0	-31591.559115986245	0.0	157.8389180220687
241000	-31435.252984492574	158.86353081532192	-31594.116515307895	0.01121275245613838	0.07467029902602677	0.018569965946521622	26.92840810741745	0.31536119147507763	0.304695614158859	0.1323340069312401	0.24760918743482313	1.0	1.0	-31594.116515307895	0.0	159.20360396118255
242000	-31448.000191242154	160.60882738585298	-31608.609018628005	0.011665261377376722	0.07493462715930078	0.017014069195875704	37.70206721831312	0.31536119147507763	0.31099547485441875	0.1323340069312401	0.24130932673926336	1.0	1.0	-31608.609018628005	0.0	161.72807843997143
243000	-31435.543887954238	159.4001429890183	-31594.944030943258	0.012015324584312816	0.0758104928146545	0.017014069195875704	40.120654236153214	0.3172543980773566	0.3086723204433008	0.13276395474007904	0.24130932673926336	1.0	1.0	-31594.944030943258	0.0	160.68745135169618
244000	-31448.412582927285	160.44633123735463	-31608.85891416464	0.01289411988159683	0.0763926826494496	0.017387993447012456	35.545590117300435	0.3164246687560113	0.30831694641374685	0.1339490580909783	0.24130932673926336	1.0	1.0	-31608.85891416464	0.0	161.43040514749876
245000	-31438.53096207203	159.0021387253981	-31597.533100797427	0.01325284068450963	0.07882155897567684	0.014539404851037635	37.856767969035914	0.3137685932452015	0.31152260624935774	0.13433489202620086	0.24037390847923965	1.0	1.0	-31597.533100797427	0.0	159.97520363174752
246000	-31429.86022764177	158.9041590900169	-31588.764386731786	0.012688883095915452	0.07625882723271153	0.019829302638518804	41.95080512356861	0.3144046294977143	0.31152260624935774	0.1336988557736881	0.24037390847923965	1.0	1.0	-31588.764386731786	0.0	160.46667898721907
247000	-31430.076572600363	161.01031609294688	-31591.08688869331	0.013007038802006505	0.07790137856516578	0.01618238999607227	41.95080512356861	0.3110883872264031	0.31483884852066896	0.13246574757207513	0.2416070166808526	1.0	1.0	-31591.08688869331	0.0	162.36959882893453
248000	-31430.70254255545	164.51769543869963	-31595.22023799415	0.013197071106214733	0.07432817267768423	0.017497944772249592	38.78463137483555	0.3110883872264031	0.3149796627673567	0.13731508963464606	0.2366168603715939	1.0	1.0	-31595.22023799415	0.0	165.74119970239053
249000	-31433.586973051926	159.43768353142912	-31593.024656583355	0.012668241955352804	0.07867791283617687	0.01727103135896709	40.17724731919375	0.31213270790715875	0.30942270967254826	0.1323549775352991	0.24608960488499373	1.0	1.0	-31593.024656583355	0.0	160.74382055308868
250000	-31427.13224527192	163.07465892827173	-31590.206904200193	0.011691777640517974	0.07284502031234101	0.015312282413222177	42.88492057539203	0.31943779985228676	0.30942270967254826	0.1343980151274422	0.23674147534772258	1.0	1.0	-31590.206904200193	0.0	164.43942069756872
251000	-31436.063931414115	162.6719953390926	-31598.73592675321	0.011894293518428817	0.07281843747954359	0.01716889305012314	39.31324998071544	0.316971573467852	0.3064462729138486	0.13055256458575	0.24602958903254915	1.0	1.0	-31598.73592675321	0.0	163.91314075228055
252000	-31437.381804527762	159.4619394633027	-31596.843743991063	0.011968579061367963	0.07738228575623254	0.01698264691327329	36.565684416093475	0.316971573467852	0.3064462729138486	0.13312696678783675	0.24345518683046238	1.0	1.0	-31596.843743991063	0.0	160.49752872213998
253000	-31428.718330114407	162.28625545398864	-31591.004585568397	0.011818036566523133	0.07406538791974175	0.014792585465447889	36.565684416093475	0.31321957086698005	0.31045384328015235	0.13385587907403484	0.24247070677883245	1.0	1.0	-31591.004585568397	0.0	163.18377873308975
254000	-31434.682772171393	159.55111477156436	-31594.23388694296	0.011376873901471919	0.07360139419285246	0.02028812639241	36.565684416093475	0.3136933910423664	0.3099946278120834	0.13431509454210377	0.24199688660344615	1.0	1.0	-31594.23388694296	0.0	160.76454778563837
255000	-31440.109955975317	158.52677937591395	-31598.63673535123	0.0113789873913195	0.07453709516405291	0.019924301104353014	36.565684416093475	0.3136933910423664	0.3099946278120834	0.13431509454210377	0.24199688660344615	1.0	1.0	-31598.63673535123	0.0	159.7221167295853
256000	-31446.88256761296	160.78848026094317	-31607.671047873904	0.011178853931676877	0.07303704554678928	0.01598257251883935	35.97447015304439	0.31852249255031523	0.3067634795954626	0.1327171412507758	0.24199688660344615	1.0	1.0	-31607.671047873904	0.0	161.720045645392
257000	-31437.097009442943	157.7389299071135	-31594.835939350058	0.01196708293123117	0.07584070110290737	0.020686818745087293	30.872229676846015	0.3164929487123922	0.3067634795954626	0.1327171412507758	0.2440264304413692	1.0	1.0	-31594.835939350058	0.0	158.53019674131082
258000	-31440.231740488325	160.84877539281072	-31601.080515881134	0.011522690593398648	0.07307728700204551	0.017744150326817074	32.69318137215998	0.3164929487123922	0.3067634795954626	0.1327171412507758	0.2440264304413692	1.0	1.0	-31601.080515881134	0.0	161.63408432703181
259000	-31443.585692992296	158.88651986100928	-31602.472212853307	0.011221175749596581	0.07352245864947157	0.020024212428004205	37.67599120198633	0.31495278240213814	0.30877652886116846	0.13224425829532396	0.2440264304413692	1.0	1.0	-31602.472212853307	0.0	160.16681632241477
260000	-31439.665210461095	162.38740002206177	-31602.052610483155	0.012361721409353921	0.07386608179179271	0.014337345303026596	32.75299352431725	0.31085067400404687	0.30877652886116846	0.13224425829532396	0.24812853883946048	1.0	1.0	-31602.052610483155	0.0	162.96425915511483
261000	-31444.16661804008	159.94089890771997	-31604.1075169478	0.012274971291262128	0.0753748798585459	0.015062354125319354	33.69714434977132	0.31161282147273467	0.31251394089194673	0.13400270431304834	0.24187053332227004	1.0	1.0	-31604.1075169478	0.0	160.64103585021098
262000	-31444.998768520298	161.07024187849424	-31606.06901039879	0.011323433265527122	0.07393920944376484	0.015161103315126177	30.876878947502735	0.31161282147273467	0.31070201547534715	0.1358146297296479	0.24187053332227004	1.0	1.0	-31606.06901039879	0.0	161.551129916873
263000	-31436.666126690143	161.2551999649795	-31597.921326655123	0.01243084148772303	0.07604750387131418	0.0198788379720209	33.20326457908154	0.31015612106162027	0.31070201547534715	0.1358146297296479	0.24332723373338447	1.0	1.0	-31597.921326655123	0.0	162.19431061742517
264000	-31437.551349054815	160.4243273606174	-31597.975676415434	0.011905100935514881	0.07565272300084278	0.015485280722176491	39.171848465934424	0.3122769095250936	0.31070201547534715	0.1358146297296479	0.2412064452699111	1.0	1.0	-31597.975676415434	0.0	161.55250351707397
265000	-31433.63036289256	158.90736100685663	-31592.537723899415	0.012015895052195661	0.07554989293149166	0.016134377713777782	37.28129162420839	0.3122769095250936	0.31070201547534715	0.1358146297296479	0.2412064452699111	1.0	1.0	-31592.537723899415	0.0	159.94345173912274
266000	-31442.112065704023	155.4294953415122	-31597.541561045535	0.012058480225501104	0.07912705218918975	0.0217290692014644	35.31265379464824	0.31274244749365687	0.3102364775067839	0.1358146297296479	0.2412064452699111	1.0	1.0	-31597.541561045535	0.0	156.6190618080802
267000	-31441.718671983825	161.0269366057441	-31602.74560858957	0.012849507859862823	0.07624887730177692	0.012892381931886894	35.2266384872665	0.3161974169161356	0.3104315502509019	0.13216458756305113	0.2412064452699111	1.0	1.0	-31602.74560858957	0.0	161.68804947567813
268000	-31439.018158482304	158.82593391710842	-31597.844092399413	0.011935502470287587	0.07649975076389492	0.015446204242225252	36.2183477513806	0.3161974169161356	0.31056978718247324	0.13216458756305113	0.24106820833833978	1.0	1.0	-31597.844092399413	0.0	159.74130276819795
269000	-31436.13016617367	158.4445497318566	-31594.574715905524	0.010955350232972536	0.07358472070527035	0.0212008261987989	39.110924115520454	0.3164159221876229	0.3069466962417315	0.13556917323230566	0.24106820833833978	1.0	1.0	-31594.574715905524	0.0	159.8826626058761
270000	-31439.708656533745	158.91111754812476	-31598.619774081868	0.011133573589019698	0.07375806247536296	0.017337781104724084	33.17165060285344	0.3164159221876229	0.3069466962417315	0.13556917323230566	0.24106820833833978	1.0	1.0	-31598.619774081868	0.0	159.7109823990633
271000	-31447.670415142537	160.6395575961637	-31608.3099727387	0.011933798029280409	0.07401173992284832	0.015521980196704243	38.47223202630145	0.31339064402763117	0.30875474096508854	0.13571758924342484	0.2421370257638553	1.0	1.0	-31608.3099727387	0.0	161.72141146786487
272000	-31443.636910515746	159.47782618187478	-31603.114736697622	0.011187896551716963	0.07276969773844538	0.017702099110271374	43.481263652292355	0.31106738630964326	0.31107799868307645	0.13571758924342484	0.2421370257638553	1.0	1.0	-31603.114736697622	0.0	161.02586745159374
273000	-31448.711739592436	158.34301868282205	-31607.05475827526	0.011080558582620414	0.07491158743016478	0.017342494996960223	33.776507236789016	0.3118828330468885	0.31595463338801716	0.13530361497410837	0.23685891859098576	1.0	1.0	-31607.05475827526	0.0	159.19026120549208
274000	-31434.007015904343	157.6083723567154	-31591.61538826106	0.01271977596011594	0.07879603363620195	0.016266675264407688	40.89309212764073	0.3077692472012922	0.31640123755831767	0.13530361497410837	0.24052590026628157	1.0	1.0	-31591.61538826106	0.0	158.9027987157624
275000	-31439.918568975325	162.56161974325482	-31602.48018871858	0.011402059290715652	0.07132478410196039	0.015175311014009223	34.1166527199688	0.30862511876881316	0.31640123755831767	0.13530361497410837	0.2396700286987606	1.0	1.0	-31602.48018871858	0.0	163.3015834079816
276000	-31451.056349654762	157.17074805048054	-31608.227097705243	0.011807211043084003	0.07696493173544176	0.01562422585911691	35.749056562996984	0.31205603810658844	0.31640123755831767	0.1334356210570457	0.238107103278048	1.0	1.0	-31608.227097705243	0.0	158.06297401066203
277000	-31442.401423581407	161.43038111268547	-31603.83180469409	0.012204230286813483	0.07522573809914199	0.018580283342601138	37.61065260521223	0.3087795053525783	0.31637684105864317	0.1355563713823779	0.23928728220640047	1.0	1.0	-31603.83180469409	0.0	162.6311811352263
278000	-31445.35841006067	160.07727982070796	-31605.43568988138	0.011868991155659666	0.07761318320657609	0.014231863265259997	36.32394981486739	0.3088805976356908	0.31627574877553066	0.1355563713823779	0.23928728220640047	1.0	1.0	-31605.43568988138	0.0	160.91850813133487
279000	-31446.629680866645	161.64202715676586	-31608.27170802341	0.012237610503818368	0.0758719592219996	0.014531150913369347	38.73015728681425	0.308835003627344	0.31233846633262086	0.1355563713823779	0.24327015865765705	1.0	1.0	-31608.27170802341	0.0	162.67594681787898
280000	-31461.004016544386	160.08460551435394	-31621.08862205874	0.012691030480760982	0.07960314450751328	0.01445385212144107	39.126811390162985	0.3078978523238235	0.3150836262645085	0.1355563713823779	0.24146215002929	1.0	1.0	-31621.08862205874	0.0	161.140738435212
281000	-31444.61290428564	159.98341085433054	-31604.59631513997	0.012016839325319573	0.07729824305802967	0.015470666159546547	37.28571293212225	0.3177406327033345	0.3053278423552348	0.1354693749121405	0.24146215002929	1.0	1.0	-31604.59631513997	0.0	160.97781237584528
282000	-31431.970838384397	158.30963743520442	-31590.280475819603	0.011855070775220748	0.07451083700669059	0.020314370147269615	36.00798558428956	0.3177406327033345	0.3053278423552348	0.1354693749121405	0.24146215002929	1.0	1.0	-31590.280475819603	0.0	159.48350321222384
283000	-31434.538507793222	156.87689000482294	-31591.415397798046	0.012262176378504847	0.07850671767829817	0.019711727160514413	36.00798558428956	0.31146908934647866	0.31159938571209067	0.1354693749121405	0.24146215002929	1.0	1.0	-31591.415397798046	0.0	158.0206410031683
284000	-31438.69393501162	159.9665883497508	-31598.66052336137	0.011051235845759412	0.07262329098933445	0.017897997453842324	35.894829755452655	0.31626036109929817	0.31159938571209067	0.13179007387393832	0.24035017931467267	1.0	1.0	-31598.66052336137	0.0	161.00546550104767
285000	-31445.265726137975	157.6951512329978	-31602.960877370973	0.011518763191936666	0.0766279276086315	0.015093694090540623	29.58740391463285	0.3179524391889461	0.3071973293684045	0.13179007387393832	0.24306015756871088	1.0	1.0	-31602.960877370973	0.0	158.06316320597475
286000	-31441.918390646544	158.52663403353083	-31600.445024680073	0.011974247228867288	0.07682258070897718	0.02002067942731509	39.26652035509812	0.3179524391889461	0.3071973293684045	0.13612173381396686	0.23872849762868234	1.0	1.0	-31600.445024680073	0.0	159.91822349311153
